ingredient_id,name,normalized_name,recipe_ids,recipe_count
140,고춧가루,고춧가루,"[7016815, 7016868, 7016914, 7016983, 7017002, 7017004, 7017007, 7017008, 7017014, 7017015, 7017021, 7017034, 7017060, 7017093, 7017095, 7017097, 7017112, 7017147, 7017192, 7017229, 7017284, 7017289, 7017291, 7017292, 7017327, 7017341, 7017342, 7017347, 7017351, 7017367, 7017432, 7017450, 7017473, 7017494, 7017512, 7017513, 7017579, 7017602, 7017617, 7017643, 7017646, 7017649, 7017659, 7017661, 7017695, 7017704, 7017706, 7017709, 7017745, 7017832, 7017845, 7017865, 7017870, 7017877, 7017881, 7017896, 7017897, 7017935, 7017944, 7017977, 7017978, 7018039, 7018055, 7018070, 7018087, 7018125, 7018169, 7018171, 7018188, 7018199, 7018215, 7018219, 7018221, 7018266, 7018273, 7018283, 7018291, 7018298, 7018337, 7018339, 7018349, 7018374, 7018395, 7018456, 7018499, 7018552, 7018589, 7018595, 7018657, 7018673, 7018678, 7018710, 7018717, 7018740, 7018762, 7018810, 7018814, 7018830, 7018844, 7018848, 7018859, 7018861, 7018870, 7018888, 7018901, 7018913, 7018924, 7018928, 7018944, 7018956, 7018972, 7018996, 7019073, 7019082, 7019083, 7019115, 7019130, 7019143, 7019146, 7019210, 7019212, 7019213, 7019217, 7019253, 7019254, 7019266, 7019302, 7019359, 7019362, 7019376, 7019389, 7019418, 7019437, 7019457, 7019522, 7019558, 7019594, 7019625, 7019699, 7019810, 7019813, 7019850, 7019851, 7019857, 7019883, 7019892, 7019923, 7019969, 7019996, 7019997, 7020015, 7020039, 7020052, 7020066, 7020080, 7020097, 7020104, 7020106, 7020109, 7020128, 7020180, 7020181, 7020217, 7020224, 7020229, 7020237, 7020251, 7020252, 7020269, 7020278, 7020288, 7020298, 7020306, 7020339, 7020364, 7020387, 7020401, 7020418, 7020445, 7020447, 7020496, 7020538, 7020541, 7020583, 7020593, 7020599, 7020652, 7020665, 7020738, 7020741, 7020748, 7020762, 7020798, 7020804, 7020805, 7020831, 7020937, 7020978, 7020989, 7021000, 7021010, 7021036, 7021037, 7021053, 7021070, 7021079, 7021092, 7021116, 7021158, 7021186, 7021194, 7021205, 7021209, 7021243, 7021275, 7021289, 7021303, 7021333, 7021338, 7021349, 7021351, 7021354, 7021374, 7021376, 7021382, 7021385, 7021407, 7021416, 7021434, 7021450, 7021479, 7021485, 7021491, 7021493, 7021506, 7021521, 7021534, 7021536, 7021548, 7021550, 7021551, 7021552, 7021562, 7021566, 7021569, 7021579, 7021599, 7021601, 7021645, 7021649, 7021654, 7021678, 7021718, 7021869, 7021881, 7021883, 7021927, 7022011, 7022026, 7022045, 7022085, 7022117, 7022119, 7022121, 7022143, 7022151, 7022173, 7022220, 7022249, 7022298, 7022312, 7022332, 7022352, 7022365, 7022422, 7022482, 7022484, 7022498, 7022503, 7022534, 7022569, 7022605, 7022627, 7022649, 7022663, 7022673, 7022684, 7022686, 7022690, 7022740, 7022756, 7022847, 7022899, 7022933, 7022935, 7022942, 7023038, 7023078, 7023158, 7023171, 7023224, 7023263, 7023389, 7023395, 7023431, 7023439, 7023452, 7023457, 7023458, 7023475, 7023511, 7023570, 7023576, 7023580, 7023596, 7023633, 7023650, 7023714, 7023754, 7023761, 7023771, 7023779, 7023780, 7023883, 7023925, 7023930, 7023938, 7023981, 7024094, 7024127, 7024143, 7024207, 7024286, 7024305, 7024341, 7024376, 7024405, 7024406, 7024423, 7024511, 7024548, 7024580, 7024632, 7024668, 7024669, 7024703, 7024705, 7024733, 7024780, 7024814, 7024846, 7024883, 7024892, 7024896, 7024939, 7024980, 7025023, 7025078, 7025085, 7025086, 7025093, 7025110, 7025169, 7025183, 7025207, 7025218, 7025256, 7025309, 7025373, 7025406, 7025424, 7025505, 7025551, 7025636, 7025671, 7025686, 7025690, 7025746, 7025753, 7025762, 7025833, 7025918, 7025988, 7025998, 7026006, 7026035, 7026070, 7026122, 7026137, 7026188, 7026263, 7026272, 7026284, 7026292, 7026299, 7026354, 7026406, 7026411, 7026518, 7026552, 7026555, 7026604, 7026607, 7026641, 7026655, 7026659, 7026666, 7026776, 7026811, 7026854, 7026868, 7026912, 7026916, 7026919, 7026991, 7027024, 7027033, 7027102, 7027105, 7027108, 7027111, 7027181, 7027257, 7027282, 7027393, 7027394, 7027433, 7027518, 7027536, 7027545, 7027557, 7027565, 7027589, 7027667, 7027750, 7027755, 7027761, 7027824, 7027847, 7027874, 7027913, 7027917, 7027928, 7027997, 7028080, 7028082, 7028099, 7028130, 7028140, 7028151, 7028276, 7028326, 7028383, 7028388, 7028399, 7028414, 7028443, 7028480, 7028481, 7028513, 7028516, 7028655, 7028675, 7028743, 7028804, 7028808, 7028850, 7028897, 7028974, 7028987, 7028997, 7029131, 7029149, 7029150, 7029167, 7029175, 7029195, 7029209, 7029227, 7029292, 7029341, 7029385, 7029407, 7029430, 7029434, 7029455, 7029565, 7029631, 7029669, 7029903, 7029984, 7030046, 7030062, 7030095, 7030140, 7030143, 7030185, 7030258, 7030313, 7030314, 7030323, 7030384, 7030389, 7030390, 7030392, 7030394, 7030399, 7030415, 7030418, 7030507, 7030537, 7030539, 7030540, 7030553, 7030583, 7030647, 7030653, 7030834, 7030853, 7030859, 7030897, 7030903, 7030920, 7030934, 7030961, 7031104, 7031138, 7031175, 7031292, 7031309, 7031318, 7031321, 7031345, 7031348, 7031356, 7031370, 7031418, 7031522, 7031535, 7031537, 7031756, 7031816, 7031884, 7031885, 7031909, 7031913, 7031920, 7031960, 7032030, 7032042, 7032079, 7032189, 7032290, 7032334, 7032380, 7032529, 7032740, 7032789, 7032843, 7032984, 7033069, 7033090, 7033237, 7033251, 7033297, 7033319, 7033358, 7033659, 7033715, 7033773, 7033838, 7033892, 7033910, 7033921, 7033940, 7033992, 7034057, 7034233, 7034257, 7034386, 7034394, 7034396, 7034535, 7034769, 7034932, 7035014, 7035119, 7035417, 7035433, 7035630, 7035727, 7035738, 7035921, 7036309, 7036323, 7036333, 7036425, 7036430, 7036541, 7036832, 7036835, 7036849, 7037055, 7037096, 7037261, 7037331, 7037475, 7037752, 7037848, 7037850, 7038383, 7038916, 7038993]",613
141,고춧기름,고춧기름,"[7020103, 7021775]",2
142,고춧씨,고춧씨,[7027257],1
143,고향 만두,고향만두,[7026987],1
144,고형 짜장,고형짜장,[7019911],1
145,고형 카레,고형카레,"[7017955, 7019147, 7020481, 7020954, 7027390, 7031642]",6
146,곡물 부침가루,곡물부침가루,[7021105],1
147,곤드레,곤드레,[7025036],1
148,곤드레 불린거,곤드레불린거,[7020961],1
149,곤약,곤약,[7031528],1
150,곤이,곤이,[7025218],1
151,골드키위,골드키위,"[7027929, 7028710]",2
152,골든커리 순한맛,골든커리순한맛,[7028126],1
153,골뱅이,골뱅이,"[7020252, 7020937, 7026873, 7029984, 7035971]",5
154,곰국,곰국,[7020288],1
155,곰치,곰치,[7018763],1
156,곱창,곱창,"[7017714, 7025141]",2
157,곱창김,곱창김,"[7022290, 7025012]",2
158,공기밥,공기밥,"[7021635, 7023779, 7023780, 7024672, 7026723, 7026852, 7028046, 7028229]",8
159,공심채,공심채,"[7018464, 7029722]",2
160,곶감,곶감,"[7017911, 7017913, 7035123, 7038383]",4
161,광어,광어,"[7030671, 7033608, 7034220]",3
162,광어필렛,광어필렛,"[7032886, 7033333, 7033714, 7035117]",4
163,광어회,광어회,[7022542],1
164,구운계란,구운계란,[7021462],1
165,구운고구마,구운고구마,[7020694],1
166,구운김,구운김,"[7017689, 7020894, 7028901, 7030238]",4
167,구운 마늘가루,구운마늘가루,[7028100],1
168,구운 호두,구운호두,[7040047],1
169,국간장,국간장,"[7016816, 7016824, 7016893, 7016902, 7017003, 7017023, 7017034, 7017079, 7017116, 7017174, 7017283, 7017289, 7017342, 7017388, 7017433, 7017467, 7017494, 7017510, 7017513, 7017526, 7017562, 7017638, 7017646, 7017702, 7017747, 7017865, 7017877, 7017948, 7017963, 7018199, 7018259, 7018298, 7018332, 7018374, 7018398, 7018499, 7018589, 7018617, 7018636, 7018695, 7018740, 7018762, 7018763, 7018786, 7018791, 7018808, 7018826, 7018855, 7018865, 7018889, 7018897, 7018972, 7018993, 7018997, 7019082, 7019128, 7019146, 7019210, 7019253, 7019443, 7019522, 7019547, 7019614, 7019623, 7019657, 7019861, 7019883, 7019931, 7019997, 7020003, 7020008, 7020039, 7020041, 7020052, 7020097, 7020104, 7020106, 7020165, 7020180, 7020265, 7020288, 7020348, 7020363, 7020367, 7020383, 7020418, 7020452, 7020468, 7020489, 7020510, 7020515, 7020591, 7020593, 7020605, 7020614, 7020666, 7020798, 7020810, 7020811, 7020868, 7020886, 7020915, 7020924, 7020969, 7020980, 7021028, 7021205, 7021209, 7021319, 7021387, 7021425, 7021434, 7021504, 7021507, 7021535, 7021538, 7021543, 7021548, 7021551, 7021623, 7021630, 7021640, 7021718, 7021869, 7022070, 7022164, 7022312, 7022332, 7022409, 7022605, 7022643, 7022747, 7022847, 7022915, 7023038, 7023158, 7023213, 7023264, 7023282, 7023457, 7023458, 7023779, 7024112, 7024121, 7024143, 7024285, 7024475, 7024508, 7024600, 7024610, 7024772, 7024939, 7025007, 7025093, 7025108, 7025135, 7025415, 7025419, 7025424, 7025505, 7025762, 7025801, 7025833, 7026006, 7026010, 7026070, 7026129, 7026263, 7026299, 7026425, 7026666, 7026846, 7027105, 7027136, 7027315, 7027464, 7027713, 7027864, 7027913, 7027927, 7028238, 7028383, 7028443, 7028715, 7028784, 7028846, 7028974, 7029085, 7029089, 7029139, 7029194, 7029227, 7029300, 7029434, 7029565, 7029576, 7030062, 7030185, 7030323, 7030390, 7030489, 7030589, 7030934, 7030976, 7031022, 7031138, 7031147, 7031213, 7031282, 7031318, 7031345, 7031404, 7031522, 7031920, 7032067, 7032073, 7032151, 7032183, 7032237, 7032568, 7033297, 7033312, 7033640, 7033940, 7033954, 7034017, 7034023, 7034196, 7034220, 7034360, 7034396, 7034897, 7035099, 7035117, 7035206, 7035661, 7035668, 7036348, 7036414, 7036541, 7036832, 7036835, 7037850, 7038236, 7038993, 7040327]",246
170,국거리용 소고기,국거리용소고기,[7022180],1
171,국물 멸치,국물멸치,"[7018171, 7019489, 7029913]",3
172,국물용 멸치,국물용멸치,"[7017023, 7017025, 7017095, 7017180, 7019210, 7019389, 7021275, 7026263, 7026650]",9
173,국수,국수,"[7020848, 7030707]",2
174,국수면,국수면,"[7028130, 7029631, 7032740]",3
175,굴,굴,"[7017198, 7017211, 7017315, 7017666, 7017794, 7017877, 7018004, 7018059, 7018826, 7018979, 7019408]",11
176,굴비,굴비,[7018935],1
177,굴소스,굴소스,"[7016952, 7017039, 7017058, 7017200, 7017284, 7017336, 7017353, 7017382, 7017463, 7017537, 7017602, 7017606, 7017643, 7017660, 7017694, 7017695, 7017738, 7017834, 7017839, 7017877, 7017896, 7017921, 7018098, 7018132, 7018178, 7018258, 7018278, 7018347, 7018568, 7018622, 7018663, 7018678, 7018734, 7018741, 7018748, 7018814, 7018820, 7018901, 7018903, 7019007, 7019063, 7019083, 7019147, 7019165, 7019200, 7019308, 7019442, 7019467, 7019543, 7019586, 7019625, 7019699, 7019729, 7019733, 7019874, 7019985, 7019996, 7020103, 7020107, 7020111, 7020127, 7020128, 7020167, 7020225, 7020283, 7020386, 7020427, 7020429, 7020445, 7020449, 7020477, 7020559, 7020591, 7020641, 7020646, 7020716, 7020741, 7020831, 7020841, 7020842, 7020864, 7020878, 7021000, 7021009, 7021071, 7021164, 7021186, 7021211, 7021224, 7021297, 7021308, 7021322, 7021336, 7021382, 7021418, 7021550, 7021601, 7021623, 7021635, 7021678, 7021833, 7021869, 7021870, 7021925, 7021936, 7021989, 7022014, 7022072, 7022247, 7022313, 7022455, 7022651, 7022684, 7022695, 7022810, 7022887, 7022915, 7023030, 7023258, 7023353, 7023389, 7023432, 7023509, 7023625, 7023722, 7023780, 7024075, 7024110, 7024119, 7024580, 7024668, 7024692, 7024887, 7024963, 7025044, 7025093, 7025118, 7025182, 7025195, 7025366, 7025437, 7025468, 7025483, 7025577, 7025626, 7025688, 7025730, 7025931, 7026047, 7026245, 7026439, 7026595, 7026615, 7026668, 7026789, 7026854, 7026919, 7026935, 7026987, 7026991, 7027000, 7027014, 7027033, 7027048, 7027235, 7027340, 7027533, 7027545, 7027559, 7027953, 7028155, 7028229, 7028330, 7028339, 7028399, 7028409, 7028713, 7028737, 7028792, 7028802, 7029018, 7029070, 7029234, 7029451, 7029767, 7029840, 7029895, 7030055, 7030130, 7030140, 7030227, 7030280, 7030372, 7030595, 7030724, 7031064, 7031147, 7031227, 7031248, 7031359, 7031479, 7031897, 7031913, 7032159, 7032529, 7032843, 7032906, 7032984, 7033082, 7033090, 7033209, 7033355, 7033374, 7033650, 7033798, 7034101, 7034585, 7035239, 7035451, 7035581, 7035824, 7035826, 7035971, 7036041, 7036298, 7036666, 7037848, 7039214, 7039957]",229
178,굴소스 저칼로리,굴소스저칼로리,[7019513],1
179,굵은 고춧가루,굵은고춧가루,"[7020666, 7022489, 7029151, 7029344, 7029387, 7031536]",6
180,굵은 마늘,굵은마늘,[7020251],1
181,굵은멸치,굵은멸치,[7027676],1
182,굵은 소금,굵은소금,"[7016974, 7017023, 7017095, 7017177, 7017229, 7017291, 7017342, 7017695, 7017708, 7017753, 7017783, 7018144, 7019047, 7019115, 7019146, 7019210, 7019630, 7019657, 7019857, 7019955, 7020332, 7020424, 7020599, 7021115, 7021186, 7021275, 7021308, 7021374, 7021479, 7021543, 7021550, 7021612, 7021927, 7022132, 7022164, 7022974, 7023344, 7023754, 7023979, 7025078, 7025134, 7025636, 7025722, 7026122, 7026129, 7026188, 7026332, 7026482, 7026655, 7026811, 7026919, 7027558, 7027565, 7028016, 7028170, 7028418, 7028743, 7029070, 7030185, 7030489, 7030589, 7030945, 7031356, 7031650, 7031792, 7031884, 7032067, 7033069, 7033631, 7035826, 7037055, 7037261, 7038843, 7040738]",74
183,궁채,궁채,[7022233],1
184,귀리,귀리,"[7020561, 7022030, 7028633]",3
185,귤,귤,"[7016820, 7017670, 7018093, 7019214]",4
186,그라나파다노치즈,그라나파다노치즈,"[7017313, 7017537, 7019720, 7022356, 7023330, 7026261, 7029259, 7035773]",8
187,그래놀라,그래놀라,"[7017850, 7036410, 7038897]",3
188,그레나딘 시럽,그레나딘시럽,[7023950],1
189,그릭요거트,그릭요거트,"[7019484, 7020674, 7021515, 7022445, 7025042, 7027511, 7028402, 7029505, 7031738]",9
190,그린올리브,그린올리브,[7025442],1
191,근대,근대,[7017475],1
192,기름,기름,"[7018258, 7019093, 7019467, 7020922, 7028408, 7029027, 7030143, 7031816]",8
193,긴 사이즈 유부,긴사이즈유부,[7034930],1
194,김,김,"[7016862, 7016895, 7017058, 7017433, 7017658, 7018162, 7019112, 7019235, 7020094, 7020512, 7020715, 7021011, 7021064, 7021620, 7021940, 7024011, 7024475, 7026615, 7027884, 7028134, 7028903, 7029375, 7029390, 7029425, 7030528, 7031771, 7032092, 7035850]",28
195,김가루,김가루,"[7016898, 7017012, 7017659, 7017666, 7017835, 7017838, 7017960, 7018240, 7019044, 7019630, 7019801, 7020615, 7020828, 7021089, 7021162, 7021219, 7021490, 7022548, 7023188, 7023545, 7023761, 7024671, 7024705, 7025646, 7026479, 7026642, 7026659, 7026914, 7026978, 7027794, 7028046, 7028130, 7028324, 7028627, 7029139, 7029399, 7031635, 7032953, 7033599, 7034812, 7035001, 7035545]",42
196,김밥,김밥,"[7017076, 7024269]",2
197,김밥김,김밥김,"[7017253, 7017386, 7017630, 7018339, 7018527, 7019007, 7019534, 7019815, 7021262, 7021337, 7021593, 7022165, 7022984, 7023299, 7025501, 7025589, 7026047, 7026278, 7026762, 7028463, 7028893, 7029210, 7029527, 7031471, 7031909, 7031913, 7033333]",27
198,김밥단무지,김밥단무지,[7031909],1
199,김밥용 김,김밥용김,"[7018515, 7018739, 7020145, 7021470, 7023633, 7023781, 7026475]",7
200,김밥용 단무지,김밥용단무지,"[7020512, 7021330, 7025646]",3
201,김밥용 햄,김밥용햄,"[7018967, 7020477, 7021470]",3
202,김밥햄,김밥햄,"[7019534, 7019554, 7021011, 7022984, 7029527, 7035850]",6
203,김자반,김자반,"[7022630, 7031419]",2
204,김장김치,김장김치,"[7016928, 7022648, 7026144]",3
205,김치,김치,"[7017291, 7017646, 7017917, 7017944, 7018055, 7018219, 7018273, 7018293, 7018429, 7018576, 7018599, 7018861, 7018913, 7019405, 7019418, 7019801, 7019890, 7020269, 7020306, 7020960, 7021275, 7021351, 7021385, 7021521, 7021569, 7021872, 7022168, 7022858, 7023493, 7024305, 7024892, 7024939, 7025023, 7025207, 7025551, 7025746, 7026425, 7026549, 7026844, 7026852, 7026868, 7026914, 7026930, 7027522, 7027899, 7028046, 7028130, 7028324, 7028655, 7029176, 7029227, 7029375, 7029631, 7029669, 7030072, 7030876, 7030920, 7032151, 7032618, 7032740, 7033599, 7034396, 7035119, 7036430, 7037850, 7040327]",66
206,김치 국물,김치국물,"[7017702, 7017944, 7018293, 7018345, 7018374, 7018390, 7019082, 7019389, 7019624, 7020798, 7021840, 7022731, 7022756, 7025404, 7026852, 7029227, 7029565, 7030072, 7034003, 7035119, 7036430, 7037850]",22
207,김칫국물,김칫국물,"[7017291, 7017972, 7024887, 7026144]",4
208,까나리액젓,까나리액젓,"[7017031, 7017115, 7017116, 7017147, 7017306, 7017526, 7017596, 7017617, 7017639, 7017776, 7018125, 7018171, 7018595, 7018763, 7018786, 7018983, 7019244, 7019936, 7019969, 7019997, 7020003, 7020288, 7020984, 7021543, 7021645, 7021927, 7022365, 7022974, 7023511, 7023576, 7024047, 7024112, 7024274, 7024286, 7024405, 7024511, 7024734, 7025108, 7025135, 7025309, 7026187, 7026406, 7026846, 7027348, 7028803, 7028808, 7029162, 7029799, 7029913, 7030934, 7030976, 7031213, 7031250, 7038383, 7038700, 7038993]",56
209,깍두기 국물,깍두기국물,[7022205],1
210,깐녹두,깐녹두,"[7030482, 7035093]",2
211,깐 다슬기,깐다슬기,[7017125],1
212,깐도라지,깐도라지,"[7019657, 7020229, 7025686]",3
213,깐마늘,깐마늘,[7026983],1
214,깐메추리알,깐메추리알,"[7017824, 7018148, 7021173, 7022487, 7022518, 7030566, 7033838]",7
215,깐밤,깐밤,[7019353],1
216,깐 토란,깐토란,[7034897],1
217,깔루아,깔루아,[7027706],1
218,깜빠뉴,깜빠뉴,[7024871],1
219,깨,깨,"[7016824, 7016902, 7016922, 7016935, 7017093, 7017095, 7017196, 7017232, 7017643, 7017832, 7017871, 7018162, 7018221, 7018242, 7018321, 7018621, 7018657, 7018830, 7018996, 7019007, 7019115, 7019235, 7019749, 7019945, 7020094, 7020252, 7020549, 7020703, 7020868, 7020883, 7020902, 7020978, 7020980, 7021010, 7021036, 7021064, 7021070, 7021092, 7021162, 7021490, 7021499, 7021506, 7021599, 7021620, 7021735, 7021840, 7022039, 7022085, 7022119, 7022165, 7022312, 7022313, 7022434, 7022534, 7022561, 7022602, 7022740, 7022910, 7023085, 7023200, 7023352, 7023576, 7023633, 7024073, 7024340, 7024376, 7024405, 7024406, 7024515, 7024534, 7024705, 7024892, 7024922, 7025040, 7025078, 7025085, 7025086, 7025169, 7025286, 7025304, 7025314, 7025373, 7025431, 7025494, 7025495, 7025718, 7025738, 7025750, 7025830, 7026002, 7026263, 7026292, 7026469, 7026607, 7026642, 7026659, 7026983, 7027108, 7027282, 7027393, 7027505, 7027669, 7027884, 7027899, 7027996, 7028082, 7028206, 7028479, 7028510, 7028549, 7028577, 7028744, 7029018, 7029104, 7029139, 7029149, 7029176, 7029198, 7029375, 7029399, 7029430, 7029525, 7030140, 7030553, 7031064, 7031266, 7031318, 7031356, 7031387, 7031403, 7031404, 7031536, 7031860, 7031884, 7031885, 7031909, 7032196, 7032241, 7032279, 7032380, 7032740, 7032789, 7032906, 7033069, 7033599, 7033892, 7034097, 7034769, 7034930, 7035215, 7035665, 7035727, 7035826, 7036177, 7036832, 7037331, 7040738]",157
220,깨 간거,깨간거,[7020555],1
221,깨 갈은것,깨갈은것,"[7021556, 7024703, 7027111]",3
222,깨소금,깨소금,"[7016895, 7017229, 7017255, 7017367, 7017519, 7018001, 7018075, 7018087, 7018144, 7018195, 7018597, 7018627, 7018844, 7018892, 7018927, 7018952, 7019254, 7019268, 7019308, 7019422, 7019437, 7019614, 7019729, 7019783, 7019857, 7020041, 7020125, 7020165, 7020237, 7020348, 7020351, 7020383, 7020452, 7020468, 7020473, 7020551, 7020587, 7020599, 7020605, 7020641, 7020692, 7021089, 7021194, 7021257, 7021262, 7021389, 7021453, 7021546, 7021579, 7021597, 7021679, 7021870, 7021898, 7021989, 7022125, 7022332, 7022482, 7022576, 7022775, 7023282, 7023781, 7024050, 7024286, 7024512, 7024535, 7026047, 7026239, 7026411, 7026439, 7026916, 7027560, 7027674, 7028248, 7028270, 7028443, 7028673, 7028725, 7028792, 7028804, 7028823, 7028893, 7029527, 7029797, 7030384, 7030482, 7030727, 7030786, 7031022, 7031175, 7031536, 7031686, 7031818, 7032375, 7033040, 7033715, 7033798, 7034360, 7034551, 7035099, 7035117, 7035850, 7036890]",102
223,깻잎,깻잎,"[7016815, 7017021, 7017024, 7017225, 7017386, 7017695, 7017714, 7017890, 7018039, 7018325, 7018479, 7018506, 7018515, 7018595, 7018617, 7018641, 7018814, 7018922, 7019053, 7019266, 7019584, 7019813, 7019997, 7020024, 7020640, 7020937, 7021105, 7021158, 7021470, 7021485, 7021872, 7021883, 7021898, 7021899, 7021901, 7021964, 7022151, 7022294, 7022365, 7023247, 7023330, 7023344, 7023389, 7023416, 7023633, 7023781, 7024121, 7024280, 7024378, 7024669, 7024733, 7024780, 7025002, 7025392, 7025680, 7025856, 7026642, 7026762, 7027394, 7027397, 7027695, 7028383, 7028903, 7029027, 7029198, 7029375, 7029399, 7029527, 7029566, 7029984, 7030055, 7031037, 7031321, 7031345, 7031535, 7031536, 7031570, 7031792, 7031909, 7032334, 7033069, 7033954, 7033977, 7034569, 7034769, 7034945, 7036571, 7037872]",88
224,깻잎 데친 것,깻잎데친것,[7028707],1
225,깻잎순,깻잎순,"[7016902, 7025878, 7030125]",3
226,껍질 깐 감자,껍질깐감자,[7030054],1
227,껍질 깐 양파,껍질깐양파,[7030054],1
228,껍질을 깐 더덕,껍질을깐더덕,[7025086],1
229,껍질콩,껍질콩,[7022437],1
230,꼬들단무지,꼬들단무지,[7020145],1
231,꼬들 치자단무지,꼬들치자단무지,[7031960],1
232,꼬마김밥용 김,꼬마김밥용김,[7026239],1
233,꼬마 새송이버섯,꼬마새송이버섯,[7025080],1
234,꼬막,꼬막,"[7017870, 7019072, 7022498]",3
235,꼬시래기,꼬시래기,[7019749],1
236,꼬치어묵,꼬치어묵,[7034022],1
237,꼭지 체리,꼭지체리,[7023950],1
238,꽁치,꽁치,"[7018390, 7020306, 7020748]",3
239,꽃게,꽃게,"[7017369, 7018950, 7019669, 7021066, 7022935, 7025218, 7025367, 7026182, 7034017, 7034821]",10
240,꽃게맛 간장,꽃게맛간장,"[7017060, 7017310, 7025079]",3
241,꽃게액젓,꽃게액젓,"[7018897, 7019353, 7020102, 7029086, 7029195, 7029300]",6
242,꽃맛살,꽃맛살,[7028892],1
243,꽃빵,꽃빵,[7029895],1
244,꽃소금,꽃소금,"[7017366, 7017369, 7018653, 7018901, 7019131, 7019179, 7021252, 7021338, 7024696, 7025897, 7027089, 7027360, 7028238, 7029076, 7031965, 7033910, 7035858, 7036541]",18
245,꽈리고추,꽈리고추,"[7017995, 7018125, 7018252, 7018593, 7018717, 7018927, 7019284, 7020548, 7020705, 7020902, 7021173, 7021403, 7022518, 7022675, 7022705, 7023214, 7023596, 7023955, 7024697, 7026854, 7026944, 7026991, 7027049, 7027112, 7027755, 7028206, 7028330, 7028339, 7028427, 7028823, 7029706, 7030566, 7031965, 7032079, 7033297, 7033492, 7034316, 7035684]",38
246,꿀,꿀,"[7016817, 7016872, 7017042, 7017093, 7017095, 7017108, 7017194, 7017310, 7017484, 7017598, 7017631, 7017850, 7017989, 7018072, 7018428, 7018500, 7018552, 7018600, 7018742, 7018851, 7019008, 7019043, 7019046, 7019047, 7019121, 7019131, 7019353, 7019519, 7019524, 7019538, 7019580, 7019672, 7019719, 7019840, 7019846, 7019911, 7019944, 7020024, 7020102, 7020171, 7020176, 7020672, 7020675, 7020829, 7020830, 7021020, 7021071, 7021141, 7021258, 7021346, 7021375, 7021376, 7021405, 7021532, 7022119, 7022217, 7022239, 7022249, 7022301, 7022396, 7022461, 7022515, 7022604, 7022665, 7023077, 7023280, 7023496, 7023565, 7023566, 7024145, 7024162, 7024607, 7024723, 7024809, 7024843, 7024871, 7024994, 7025120, 7025483, 7025500, 7025609, 7026025, 7026034, 7026038, 7026327, 7026373, 7026537, 7026599, 7026912, 7027044, 7027097, 7027330, 7027392, 7027524, 7027862, 7027916, 7028262, 7028313, 7028351, 7028487, 7028518, 7028590, 7028629, 7028823, 7029088, 7029110, 7029187, 7029324, 7029620, 7029823, 7029900, 7030153, 7030620, 7030652, 7031037, 7031263, 7031310, 7031349, 7031738, 7032012, 7033208, 7033608, 7033798, 7034418, 7035246, 7035495, 7035597, 7035955, 7036181, 7036196, 7036700, 7036998, 7037141, 7037689, 7037881, 7038050, 7038686, 7039214, 7039682, 7040988]",140
247,꿀 연유,꿀연유,[7033378],1
248,나박썬무,나박썬무,[7024127],1
249,나비 쥐포,나비쥐포,[7029315],1
250,나주곰탕,나주곰탕,[7026921],1
251,나주식곰탕 육수,나주식곰탕육수,[7018373],1
252,나타드코코,나타드코코,[7030274],1
253,낙지,낙지,"[7017714, 7018373, 7019019, 7020303, 7021211, 7021469, 7021538, 7024508, 7029958]",9
254,낙지젓갈,낙지젓갈,[7024512],1
255,날치알,날치알,"[7018240, 7020828, 7030876]",3
256,납작당면,납작당면,"[7020874, 7029113, 7029337]",3
257,납작 어묵,납작어묵,"[7018178, 7018820, 7024406]",3
258,낫또,낫또,[7019524],1
259,냉면,냉면,[7025370],1
260,냉면 사리,냉면사리,[7028326],1
261,냉면육수,냉면육수,"[7022244, 7023545, 7025286, 7026776, 7026914, 7028324, 7028627, 7029614, 7030216, 7031537, 7032740]",11
262,냉면절임 무,냉면절임무,[7020973],1
263,냉이,냉이,"[7018819, 7018924, 7021249, 7021257, 7021539, 7021654, 7022422, 7024073]",8
264,냉장 돼지등뼈,냉장돼지등뼈,[7024121],1
265,냉장 족발,냉장족발,[7016981],1
266,너겟,너겟,[7020174],1
267,너구리,너구리,[7024705],1
268,넙적당면,넙적당면,[7026272],1
269,넛맥가루,넛맥가루,[7019720],1
270,노각,노각,[7032380],1
271,노두유,노두유,"[7019125, 7020427, 7020864]",3
272,노란 파프리카,노란파프리카,"[7018568, 7018741, 7019538, 7019886, 7020111, 7020283, 7020284, 7020445, 7020558, 7022825, 7023722, 7026832, 7030153]",13
